"Sorry, we haven't installed the default display currency you selected.","Tyvärr, vi har inte installerat standardvisnings valuta du valt.",module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.","Tyvärr är inte tillgänglig i tillåtna valutor standardvisnings valuta du valt.",module,Magento_Config
"Please correct the email address: ""%1"".","Please correct the email address: ""%1"".",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","The sender name ""%1"" is not valid. Please use only visible characters and spaces.",module,Magento_Config
"Maximum sender name length is 255. Please correct your settings.","Maximal avsändarnamn längd är 255. Rätta inställningarna.",module,Magento_Config
"%1","%1",module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.","The file you're uploading exceeds the server size limit of %1 kilobytes.",module,Magento_Config
"The base directory to upload file is not specified.","Baskatalogen för att ladda upp filen inte anges.",module,Magento_Config
"The specified image adapter cannot be used because of: %1","The specified image adapter cannot be used because of: %1",module,Magento_Config
"Default scope","default omfattning",module,Magento_Config
"Base currency","basvalutan",module,Magento_Config
"Display default currency","Display standardvaluta",module,Magento_Config
"website(%1) scope","website(%1) scope",module,Magento_Config
"store(%1) scope","store(%1) scope",module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","Currency ""%1"" is used as %2 in %3.",module,Magento_Config
"Please correct the timezone.","Rätta tidszon.",module,Magento_Config
"The file ""%1"" does not exist","The file ""%1"" does not exist",module,Magento_Config
"Always (during development)","Alltid (under utveckling)",module,Magento_Config
"Only Once (version upgrade)","Endast en gång (version uppgradering)",module,Magento_Config
"Never (production)","Aldrig (produktion)",module,Magento_Config
"Bcc","bcc",module,Magento_Config
"Separate Email","separat post",module,Magento_Config
"%1 (Default)","%1 (Default)",module,Magento_Config
"title","titel",module,Magento_Config
"No","Nej",module,Magento_Config
"Optional","Frivillig",module,Magento_Config
"Required","Nödvändig",module,Magento_Config
"Website","Hemsida",module,Magento_Config
"Store","Lagra",module,Magento_Config
"Store View","butik Se",module,Magento_Config
"HTTP (unsecure)","HTTP (osäker)",module,Magento_Config
"HTTPS (SSL)","HTTPS (SSL)",module,Magento_Config
"Yes (302 Found)","Yes (302 Funnet)",module,Magento_Config
"Yes (301 Moved Permanently)","Ja (301 Flyttad permanent)",module,Magento_Config
"Yes","Ja",module,Magento_Config
"Specified","Specificerad",module,Magento_Config
"Config form fieldset clone model required to be able to clone fields","Config formen fieldset klon modell som krävs för att kunna klona fält",module,Magento_Config
"Invalid XML in file %1:\n%2","Invalid XML in file %1:\n%2",module,Magento_Config
".",".",module,Magento_Config
"'There is no defined type ' .","""Det finns ingen definierad typ"".",module,Magento_Config
"'Object is not instance of ' .","""Object är inte exempel på"".",module,Magento_Config
"some_label","some_label",module,Magento_Config
"some_comment","some_comment",module,Magento_Config
"some prefix","vissa prefix",module,Magento_Config
"element label","elementet etikett",module,Magento_Config
"element hint","elementet antydan",module,Magento_Config
"element comment","elementet kommentar",module,Magento_Config
"element tooltip","elementet verktygstips",module,Magento_Config
"test","testa",module,Magento_Config
"test2","test2",module,Magento_Config
"Add after","Lägg efter",module,Magento_Config
"Delete","Radera",module,Magento_Config
"Current Configuration Scope:","Nuvarande konfiguration Omfattning:",module,Magento_Config
"Stores","butiker",module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","Add configurable attributes to the current Attribute Set (""%1"")",module,Magento_ConfigurableProduct
"Add configurable attributes to the new Attribute Set based on current","Lägg konfigurerbara attribut till den nya attributuppsättning baserad på aktuell",module,Magento_ConfigurableProduct
"New attribute set name","Ny attributuppsättning namn",module,Magento_ConfigurableProduct
"Add configurable attributes to the existing Attribute Set","Lägg konfigurerbara attribut till den befintliga Attribut Set",module,Magento_ConfigurableProduct
"Choose existing Attribute Set","Välj befintliga Attribut Set",module,Magento_ConfigurableProduct
"Save","Spara",module,Magento_ConfigurableProduct
"Save & New","Spara & Ny",module,Magento_ConfigurableProduct
"Save & Duplicate","Spara & Duplicate",module,Magento_ConfigurableProduct
"Save & Close","Spara och stäng",module,Magento_ConfigurableProduct
"Configurations","konfigurationer",module,Magento_ConfigurableProduct
"Attribute Values","attribut~~POS=TRUNC värden~~POS=HEADCOMP",module,Magento_ConfigurableProduct
"Bulk Images &amp; Price","Bulk bilder och priser",module,Magento_ConfigurableProduct
"Create New Attribute","Skapa nytt attribut",module,Magento_ConfigurableProduct
"Select Attributes","Välj attribut",module,Magento_ConfigurableProduct
"Summary","Sammanfattning",module,Magento_ConfigurableProduct
"Choose an Option...","Välj ett alternativ...",module,Magento_ConfigurableProduct
"This attribute is used in configurable products.","Detta attribut används i konfigurerbara produkter.",module,Magento_ConfigurableProduct
"Product has been already attached","Produkten har redan fäst",module,Magento_ConfigurableProduct
"Parent product does not have configurable product options","Moderbolaget Produkten är inte konfigurerbara produktalternativ",module,Magento_ConfigurableProduct
"Child product does not have attribute value %1","Child product does not have attribute value %1",module,Magento_ConfigurableProduct
"Product with specified sku: %1 is not a configurable product","Product with specified sku: %1 is not a configurable product",module,Magento_ConfigurableProduct
"Requested option doesn't exist","Begärd alternativet finns inte",module,Magento_ConfigurableProduct
"Requested option doesn't exist: %1","Requested option doesn't exist: %1",module,Magento_ConfigurableProduct
"Cannot delete variations from product: %1","Cannot delete variations from product: %1",module,Magento_ConfigurableProduct
"Cannot delete option with id: %1","Cannot delete option with id: %1",module,Magento_ConfigurableProduct
"Option with id ""%1"" not found","Option with id ""%1"" not found",module,Magento_ConfigurableProduct
"Something went wrong while saving option.","Något gick fel och samtidigt spara alternativ.",module,Magento_ConfigurableProduct
"Only implemented for configurable product: %1","Only implemented for configurable product: %1",module,Magento_ConfigurableProduct
"Option attribute ID is not specified.","Alternativet attribut ID har inte angetts.",module,Magento_ConfigurableProduct
"Option label is not specified.","Alternativ etikett är inte specificerad.",module,Magento_ConfigurableProduct
"Option values are not specified.","Optionsvärden inte anges.",module,Magento_ConfigurableProduct
"Value index is not specified for an option.","Värdeindexet är inte specificerad för ett alternativ.",module,Magento_ConfigurableProduct
"Product with id ""%1"" does not contain required attribute ""%2"".","Product with id ""%1"" does not contain required attribute ""%2"".",module,Magento_ConfigurableProduct
"Products ""%1"" and ""%2"" have the same set of attribute values.","Products ""%1"" and ""%2"" have the same set of attribute values.",module,Magento_ConfigurableProduct
"You can't add the item to shopping cart.","Du kan inte lägga till objektet i kundvagnen.",module,Magento_ConfigurableProduct
"You need to choose options for your item.","Du måste välja alternativ för ditt objekt.",module,Magento_ConfigurableProduct
"Some product variations fields are not valid.","Vissa produktvarianter fält är inte giltigt.",module,Magento_ConfigurableProduct
"Configuration must have specified attributes","Konfiguration måste ha specificerade attribut",module,Magento_ConfigurableProduct
"Type %1 is not an instance of %2","Type %1 is not an instance of %2",module,Magento_ConfigurableProduct
"Choose Affected Attribute Set","Välj påverkad Attribut Set",module,Magento_ConfigurableProduct
"Add configurable attributes to the current Attribute Set","Lägg konfigurerbara attribut till den aktuella attributuppsättning",module,Magento_ConfigurableProduct
"Confirm","Bekräfta",module,Magento_ConfigurableProduct
"New Attribute Set Name","Ny attributuppsättning Namn",module,Magento_ConfigurableProduct
"Select Associated Product","Välj Associated produkt",module,Magento_ConfigurableProduct
"Done","Gjort",module,Magento_ConfigurableProduct
"Choose a new product to delete and replace the current product configuration.","Välj en ny produkt för att ta bort och ersätta den nuvarande produktkonfiguration.",module,Magento_ConfigurableProduct
"For better results, add attributes and attribute values to your products.","För bättre resultat, lägga till attribut och attributvärden till dina produkter.",module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).","Konfigurerbara produkter ger kunderna möjlighet att välja alternativ (Ex: shirt färg). Du måste skapa en enkel produkt för varje konfiguration (Ex: en produkt för varje färg).",module,Magento_ConfigurableProduct
"Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.","Konfigurationer kan inte skapas för en standardprodukt med nedladdningsbara filer. Att skapa konfigurationer, först ta bort alla nedladdningsbara filer.",module,Magento_ConfigurableProduct
"Add Products Manually","Lägg produkter manuellt",module,Magento_ConfigurableProduct
"Create Configurations","Skapa konfigurationer",module,Magento_ConfigurableProduct
"Current Variations","strömvariationer",module,Magento_ConfigurableProduct
"Image","Bild",module,Magento_ConfigurableProduct
"Name","namn",module,Magento_ConfigurableProduct
"SKU","SKU",module,Magento_ConfigurableProduct
"Price","Pris",module,Magento_ConfigurableProduct
"Quantity","Kvantitet",module,Magento_ConfigurableProduct
"Weight","Vikt",module,Magento_ConfigurableProduct
"Status","Status",module,Magento_ConfigurableProduct
"Attributes","attribut",module,Magento_ConfigurableProduct
"Actions","Handlingar",module,Magento_ConfigurableProduct
"Custom options with price type ""percent"" is not available for configurable product.","Anpassade alternativ med pris typ ""procent"" är inte tillgänglig för konfigurerbar produkt.",module,Magento_ConfigurableProduct
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","Denna grupp innehåller attribut som används i konfigurerbara produkter. Flytta dessa attribut till en annan grupp och försök igen.",module,Magento_ConfigurableProduct
"This attribute is used in configurable products. You cannot remove it from the attribute set.","Detta attribut används i konfigurerbara produkter. Du kan inte ta bort den från attributuppsättningen.",module,Magento_ConfigurableProduct
"Associated Products","tillhörande produkter",module,Magento_ConfigurableProduct
"Step 2: Attribute Values","Steg 2: Attribut Värden",module,Magento_ConfigurableProduct
"Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.","Välj värden från varje attribut som ska ingå i denna produkt. Varje unik kombination av värden skapar en unigue produkt SKU.",module,Magento_ConfigurableProduct
"Sort Variations","sorterings Variationer",module,Magento_ConfigurableProduct
"Options","alternativ",module,Magento_ConfigurableProduct
"Select All","Välj alla",module,Magento_ConfigurableProduct
"Deselect All","Avmarkera alla",module,Magento_ConfigurableProduct
"Remove Attribute","Ta bort Attribut",module,Magento_ConfigurableProduct
"Save Option","Spara Option",module,Magento_ConfigurableProduct
